scenario,pv_kwp,battery_kwh,discount_rate,annual_savings,breakeven_eur_per_kwh
large-household+net-metering,9.0,2.5,0.02,114.1714571118605,355.1784663178608
large-household+net-metering,9.0,2.5,0.03,114.1714571118605,320.3792349567901
large-household+net-metering,9.0,2.5,0.04,114.1714571118605,288.9973661107927
large-household+net-metering,9.0,5.0,0.0,225.36859380101745,509.18313712943444
large-household+net-metering,9.0,5.0,0.01,225.36859380101745,466.6448830807887
large-household+net-metering,9.0,5.0,0.02,225.36859380101745,428.46791942431884
large-household+net-metering,9.0,5.0,0.03,225.36859380101745,394.12197151582865
large-household+net-metering,9.0,5.0,0.04,225.36859380101745,363.14887267142547
large-household+net-metering,9.0,7.5,0.0,336.7271274267116,533.5391672453376
large-household+net-metering,9.0,7.5,0.01,336.7271274267116,491.1677381419699
large-household+net-metering,9.0,7.5,0.02,336.7271274267116,453.1404954840535
large-household+net-metering,9.0,7.5,0.03,336.7271274267116,418.9292442388022
large-household+net-metering,9.0,7.5,0.04,336.7271274267116,388.0776145434126
large-household+net-metering,9.0,10.0,0.0,449.09683307510693,547.0389403496622
large-household+net-metering,9.0,10.0,0.01,449.09683307510693,504.6554945119109
large-household+net-metering,9.0,10.0,0.02,449.09683307510693,466.6174671510935
large-household+net-metering,9.0,10.0,0.03,449.09683307510693,432.3965134358561
large-household+net-metering,9.0,10.0,0.04,449.09683307510693,401.53613407477917
large-household+net-metering,9.0,12.5,0.0,562.1239410288731,555.8262653107213
large-household+net-metering,9.0,12.5,0.01,562.1239410288731,513.3859756376636
large-household+net-metering,9.0,12.5,0.02,562.1239410288731,475.296932430448
large-household+net-metering,9.0,12.5,0.03,562.1239410288731,441.0300822521323
large-household+net-metering,9.0,12.5,0.04,562.1239410288731,410.128313563519
large-household+net-metering,9.0,15.0,0.0,676.1187033360994,562.5277311046079
large-household+net-metering,9.0,15.0,0.01,676.1187033360994,519.9886640523083
large-household+net-metering,9.0,15.0,0.02,676.1187033360994,481.81097074645237
large-household+net-metering,9.0,15.0,0.03,676.1187033360994,447.4643664080786
large-household+net-metering,9.0,15.0,0.04,676.1187033360994,416.49067559667776
large-household+net-metering,9.0,20.0,0.0,905.697133069263,571.9430355744562
large-household+net-metering,9.0,20.0,0.01,905.697133069263,529.2055204577243
large-household+net-metering,9.0,20.0,0.02,905.697133069263,490.8497252360051
large-household+net-metering,9.0,20.0,0.03,905.697133069263,456.3428913104996
large-household+net-metering,9.0,20.0,0.04,905.697133069263,425.22470581654534
large-household+net-metering,9.0,25.0,0.0,1134.645054372223,577.2625494869694
large-household+net-metering,9.0,25.0,0.01,1134.645054372223,534.4297671867525
large-household+net-metering,9.0,25.0,0.02,1134.645054372223,495.98847217471763
large-household+net-metering,9.0,25.0,0.03,1134.645054372223,461.4047182675497
large-household+net-metering,9.0,25.0,0.04,1134.645054372223,430.2171665065328
large-household+net-metering,9.0,30.0,0.0,1362.818998742024,580.4716562883658
large-household+net-metering,9.0,30.0,0.01,1362.818998742024,537.599710517908
large-household+net-metering,9.0,30.0,0.02,1362.818998742024,499.12326732188023
large-household+net-metering,9.0,30.0,0.03,1362.818998742024,464.50789231180426
large-household+net-metering,9.0,30.0,0.04,1362.818998742024,433.2918247110572
large-household+net-metering,12.0,2.5,0.0,112.23198634397664,426.8181780358917
large-household+net-metering,12.0,2.5,0.01,112.23198634397664,384.45067094926173
large-household+net-metering,12.0,2.5,0.02,112.23198634397664,346.426948198163
large-household+net-metering,12.0,2.5,0.03,112.23198634397664,312.2188636410042
large-household+net-metering,12.0,2.5,0.04,112.23198634397664,281.3700896578388
large-household+net-metering,12.0,5.0,0.0,219.45370258252103,493.71978393937104
large-household+net-metering,12.0,5.0,0.01,219.45370258252103,452.29796382270723
large-household+net-metering,12.0,5.0,0.02,219.45370258252103,415.1229702423335
large-household+net-metering,12.0,5.0,0.03,219.45370258252103,381.6784458296754
large-household+net-metering,12.0,5.0,0.04,219.45370258252103,351.51824867345573
large-household+net-metering,12.0,7.5,0.0,326.30737368778813,515.378863444133
large-household+net-metering,12.0,7.5,0.01,326.30737368778813,474.3185845893282
large-household+net-metering,12.0,7.5,0.02,326.30737368778813,437.4680647778714
large-household+net-metering,12.0,7.5,0.03,326.30737368778813,404.3154535531024
large-household+net-metering,12.0,7.5,0.04,326.30737368778813,374.41850305545705
large-household+net-metering,12.0,10.0,0.0,434.0565743308353,527.378998649861
large-household+net-metering,12.0,10.0,0.01,434.0565743308353,486.4149749610231
large-household+net-metering,12.0,10.0,0.02,434.0565743308353,449.65084162816163
large-household+net-metering,12.0,10.0,0.03,434.0565743308353,416.5759480951541
large-household+net-metering,12.0,10.0,0.04,434.0565743308353,386.7490832377507
large-household+net-metering,12.0,12.5,0.0,542.3755297861396,535.1748858206597
large-household+net-metering,12.0,12.5,0.01,542.3755297861396,494.2255988118725
large-household+net-metering,12.0,12.5,0.02,542.3755297861396,457.4746912615754
large-household+net-metering,12.0,12.5,0.03,542.3755297861396,424.4116963185942
large-household+net-metering,12.0,12.5,0.04,542.3755297861396,394.59556158300853
large-household+net-metering,12.0,15.0,0.0,651.4950093321013,541.0697497057739
large-household+net-metering,12.0,15.0,0.01,651.4950093321013,500.07992092353385
large-household+net-metering,12.0,15.0,0.02,651.4950093321013,463.2926281983797
large-household+net-metering,12.0,15.0,0.03,651.4950093321013,430.1968992922806
large-household+net-metering,12.0,15.0,0.04,651.4950093321013,400.3512451421215
large-household+net-metering,12.0,20.0,0.0,874.2311572194417,551.3775898180639
large-household+net-metering,12.0,20.0,0.01,874.2311572194417,510.12487306211216
large-household+net-metering,12.0,20.0,0.02,874.2311572194417,473.1016452981893
large-household+net-metering,12.0,20.0,0.03,874.2311572194417,439.79365717147084
large-household+net-metering,12.0,20.0,0.04,874.2311572194417,409.7565881318933
large-household+net-metering,12.0,25.0,0.0,1098.2816613880677,558.2495205695583
large-household+net-metering,12.0,25.0,0.01,1098.2816613880677,516.789454159113
large-household+net-metering,12.0,25.0,0.02,1098.2816613880677,479.5801355364838
large-household+net-metering,12.0,25.0,0.03,1098.2816613880677,446.1047305612993
large-household+net-metering,12.0,25.0,0.04,1098.2816613880677,415.91668538300587
large-household+net-metering,12.0,30.0,0.0,1321.9823544543779,562.6783886865829
large-household+net-metering,12.0,30.0,0.01,1321.9823544543779,521.0910936298028
large-household+net-metering,12.0,30.0,0.02,1321.9823544543779,483.7675906449844
large-household+net-metering,12.0,30.0,0.03,1321.9823544543779,450.18945958107804
large-household+net-metering,12.0,30.0,0.04,1321.9823544543779,419.9087762462148
lossy,0.0,2.5,0.0,70.42535881328149,208.22729502151182
lossy,0.0,2.5,0.01,70.42535881328149,181.64176458765348
lossy,0.0,2.5,0.02,70.42535881328149,157.78195059527135
lossy,0.0,2.5,0.03,70.42535881328149,136.31644234106153
lossy,0.0,2.5,0.04,70.42535881328149,116.9588951079965
lossy,0.0,5.0,0.0,119.11428972152339,231.40155649653198
lossy,0.0,5.0,0.01,119.11428972152339,208.91877026824395
lossy,0.0,5.0,0.02,119.11428972152339,188.74106124069485
lossy,0.0,5.0,0.03,119.11428972152339,170.58816282245138
lossy,0.0,5.0,0.04,119.11428972152339,154.21791971491785
lossy,0.0,7.5,0.0,154.98878806303765,216.79238628814159
lossy,0.0,7.5,0.01,154.98878806303765,197.2896616475224
lossy,0.0,7.5,0.02,154.98878806303765,179.78647947752535
lossy,0.0,7.5,0.03,154.98878806303765,164.03972212790958
lossy,0.0,7.5,0.04,154.98878806303765,149.83933164318753
lossy,0.0,10.0,0.0,179.5629694025322,194.71654111279932
lossy,0.0,10.0,0.01,179.5629694025322,177.7703129774849
lossy,0.0,10.0,0.02,179.5629694025322,162.5615191493154
lossy,0.0,10.0,0.03,179.5629694025322,148.8789108289245
lossy,0.0,10.0,0.04,179.5629694025322,136.5399653123863
lossy,0.0,12.5,0.0,198.12744832401245,175.18654642369174
lossy,0.0,12.5,0.01,198.12744832401245,160.22794799846835
lossy,0.0,12.5,0.02,198.12744832401245,146.80299953259066
lossy,0.0,12.5,0.03,198.12744832401245,134.72522968079528
lossy,0.0,12.5,0.04,198.12744832401245,123.83352389831671
lossy,0.0,15.0,0.0,214.57915319229187,160.32540190883398
lossy,0.0,15.0,0.01,214.57915319229187,146.82481844525972
lossy,0.0,15.0,0.02,214.57915319229187,134.70840004123687
lossy,0.0,15.0,0.03,214.57915319229187,123.80785071817628
lossy,0.0,15.0,0.04,214.57915319229187,113.9777597700098
lossy,0.0,20.0,0.0,246.43433978353096,141.0638764714898
lossy,0.0,20.0,0.01,246.43433978353096,129.43527466054087
lossy,0.0,20.0,0.02,246.43433978353096,118.99891053039873
lossy,0.0,20.0,0.03,246.43433978353096,109.60982390755127
lossy,0.0,20.0,0.04,246.43433978353096,101.1427666348
lossy,0.0,25.0,0.0,271.2105590413032,125.8056396444191
lossy,0.0,25.0,0.01,271.2105590413032,115.56745741450266
lossy,0.0,25.0,0.02,271.2105590413032,106.3789582708176
lossy,0.0,25.0,0.03,271.2105590413032,98.11251477400148
lossy,0.0,25.0,0.04,271.2105590413032,90.65785455612848
lossy,0.0,30.0,0.0,286.25714754864543,111.3941049296823
lossy,0.0,30.0,0.01,286.25714754864543,102.38894656496936
lossy,0.0,30.0,0.02,286.25714754864543,94.30705389449791
lossy,0.0,30.0,0.03,286.25714754864543,87.03617014481611
lossy,0.0,30.0,0.04,286.25714754864543,80.47930347556367
lossy,3.0,2.5,0.0,154.54390720365814,648.0510468187553
lossy,3.0,2.5,0.01,154.54390720365814,589.710815152724
lossy,3.0,2.5,0.02,154.54390720365814,537.3519923981021
lossy,3.0,2.5,0.03,154.54390720365814,490.2473191437809
lossy,3.0,2.5,0.04,154.54390720365814,447.76843037860135
lossy,3.0,5.0,0.0,262.0258410026927,605.0165074342666
lossy,3.0,5.0,0.01,262.0258410026927,555.5592090419107
lossy,3.0,5.0,0.02,262.0258410026927,511.1725851547867
lossy,3.0,5.0,0.03,262.0258410026927,471.240109498029
lossy,3.0,5.0,0.04,262.0258410026927,435.2290924513069
lossy,3.0,7.5,0.0,330.26595680488356,522.2781696878332
lossy,3.0,7.5,0.01,330.26595680488356,480.7197699207704
lossy,3.0,7.5,0.02,330.26595680488356,443.4221996981223
lossy,3.0,7.5,0.03,330.26595680488356,409.867399072609
lossy,3.0,7.5,0.04,330.26595680488356,379.60775507479804
lossy,3.0,10.0,0.0,372.37814649126153,446.7557649622587
lossy,3.0,10.0,0.01,372.37814649126153,411.6126335914456
lossy,3.0,10.0,0.02,372.37814649126153,380.07259794297283
lossy,3.0,10.0,0.03,372.37814649126153,351.69756971490204
lossy,3.0,10.0,0.04,372.37814649126153,326.1090328556961
lossy,3.0,12.5,0.0,397.51563698296354,383.69147875576
lossy,3.0,12.5,0.01,397.51563698296354,353.6790961622557
lossy,3.0,12.5,0.02,397.51563698296354,326.743772530825
lossy,3.0,12.5,0.03,397.51563698296354,302.51137860164823
lossy,3.0,12.5,0.04,397.51563698296354,280.65866006831095
lossy,3.0,15.0,0.0,414.5192057479537,334.5604264313399
lossy,3.0,15.0,0.01,414.5192057479537,308.48030144622663
lossy,3.0,15.0,0.02,414.5192057479537,285.0740755448473
lossy,3.0,15.0,0.03,414.5192057479537,264.016638322312
lossy,3.0,15.0,0.04,414.5192057479537,245.02708863100256
lossy,3.0,20.0,0.0,445.0334910531219,270.86376229716564
lossy,3.0,20.0,0.01,445.0334910531219,249.86377802330543
lossy,3.0,20.0,0.02,445.0334910531219,231.01684473138477
lossy,3.0,20.0,0.03,445.0334910531219,214.0611801870832
lossy,3.0,20.0,0.04,445.0334910531219,198.77059990371373
lossy,3.0,25.0,0.0,465.09893983255006,227.18246639818972
lossy,3.0,25.0,0.01,465.09893983255006,209.6250094990967
lossy,3.0,25.0,0.02,465.09893983255006,193.8676539393179
lossy,3.0,25.0,0.03,465.09893983255006,179.69153144561602
lossy,3.0,25.0,0.04,465.09893983255006,166.9075359536979
lossy,3.0,30.0,0.0,481.3563954613499,196.40239068805752
lossy,3.0,30.0,0.01,481.3563954613499,181.25974496508837
lossy,3.0,30.0,0.02,481.3563954613499,167.66961889250697
lossy,3.0,30.0,0.03,481.3563954613499,155.44324682272102
lossy,3.0,30.0,0.04,481.3563954613499,144.4175318931203
lossy,6.0,2.5,0.0,168.70693062739997,722.1040852772152
lossy,6.0,2.5,0.01,168.70693062739997,658.4173208194145
lossy,6.0,2.5,0.02,168.70693062739997,601.2601255729152
lossy,6.0,2.5,0.03,168.70693062739997,549.8385911576459
lossy,6.0,2.5,0.04,168.70693062739997,503.4667666728916
lossy,6.0,5.0,0.0,298.29277590026635,699.8294807800005
lossy,6.0,5.0,0.01,298.29277590026635,643.5268093735111
lossy,6.0,5.0,0.02,298.29277590026635,592.99664333544
lossy,6.0,5.0,0.03,298.29277590026635,547.5371231345237
lossy,6.0,5.0,0.04,298.29277590026635,506.5418297056278
lossy,6.0,7.5,0.0,393.63917291983023,632.7296147356814
lossy,6.0,7.5,0.01,393.63917291983023,583.1967646943347
lossy,6.0,7.5,0.02,393.63917291983023,538.7423351903085
lossy,6.0,7.5,0.03,393.63917291983023,498.7488581347235
lossy,6.0,7.5,0.04,393.63917291983023,462.6828301632611
lossy,6.0,10.0,0.0,467.96518989211796,571.7027976210518
lossy,6.0,10.0,0.01,467.96518989211796,527.5386534565604
lossy,6.0,10.0,0.02,467.96518989211796,487.90249620481325
lossy,6.0,10.0,0.03,467.96518989211796,452.243783151804
lossy,6.0,10.0,0.04,467.96518989211796,420.08683564237015
lossy,6.0,12.5,0.0,528.9675207936745,521.153814530105
lossy,6.0,12.5,0.01,528.9675207936745,481.2168305812757
lossy,6.0,12.5,0.02,528.9675207936745,445.37443838953465
lossy,6.0,12.5,0.03,528.9675207936745,413.12879030157876
lossy,6.0,12.5,0.04,528.9675207936745,384.04973712793753
lossy,6.0,15.0,0.0,581.325282066583,479.92130048526815
lossy,6.0,15.0,0.01,581.325282066583,443.34630998284655
lossy,6.0,15.0,0.02,581.325282066583,410.5212184417157
lossy,6.0,15.0,0.03,581.325282066583,380.9900882473938
lossy,6.0,15.0,0.04,581.325282066583,354.35898122619085
lossy,6.0,20.0,0.0,658.9608247079275,410.6817993122953
lossy,6.0,20.0,0.01,658.9608247079275,379.587135125989
lossy,6.0,20.0,0.02,658.9608247079275,351.68049224419093
lossy,6.0,20.0,0.03,658.9608247079275,326.5742498687149
lossy,6.0,20.0,0.04,658.9608247079275,303.9334967650587
lossy,6.0,25.0,0.0,702.2743182189349,351.1924104021267
lossy,6.0,25.0,0.01,702.2743182189349,324.6815972880221
lossy,6.0,25.0,0.02,702.2743182189349,300.88884012400644
lossy,6.0,25.0,0.03,702.2743182189349,279.4836596201832
lossy,6.0,25.0,0.04,702.2743182189349,260.18051581720425
lossy,6.0,30.0,0.0,725.9552553496794,302.9785564089194
lossy,6.0,30.0,0.01,725.9552553496794,280.1412505246757
lossy,6.0,30.0,0.02,725.9552553496794,259.64536943474144
lossy,6.0,30.0,0.03,725.9552553496794,241.20622716591436
lossy,6.0,30.0,0.04,725.9552553496794,224.57784999548213
lossy,9.0,2.5,0.0,170.5394247724049,731.685497051729
lossy,9.0,2.5,0.01,170.5394247724049,667.3069671605269
lossy,9.0,2.5,0.02,170.5394247724049,609.5289306406755
lossy,9.0,2.5,0.03,170.5394247724049,557.5488556817975
lossy,9.0,2.5,0.04,170.5394247724049,510.67334058667245
lossy,9.0,5.0,0.0,304.6602371818722,716.4759919472093
lossy,9.0,5.0,0.01,304.6602371818722,658.9714641459417
lossy,9.0,5.0,0.02,304.6602371818722,607.3626636192229
lossy,9.0,5.0,0.03,304.6602371818722,560.9327486982663
lossy,9.0,5.0,0.04,304.6602371818722,519.0623554857813
lossy,9.0,7.5,0.0,409.0937339916813,659.6649465305843
lossy,9.0,7.5,0.01,409.0937339916813,608.1874006645088
lossy,9.0,7.5,0.02,409.0937339916813,561.9876578305408
lossy,9.0,7.5,0.03,409.0937339916813,520.4240076922147
lossy,9.0,7.5,0.04,409.0937339916813,482.9420011539606
lossy,9.0,10.0,0.0,497.1603247054119,609.8653490841909
lossy,9.0,10.0,0.01,497.1603247054119,562.9459184782158
lossy,9.0,10.0,0.02,497.1603247054119,520.8369641478819
lossy,9.0,10.0,0.03,497.1603247054119,482.9535964467541
lossy,9.0,10.0,0.04,497.1603247054119,448.7904603617588
lossy,9.0,12.5,0.0,574.2979726576351,568.5569373632432
lossy,9.0,12.5,0.01,574.2979726576351,525.1975097721884
lossy,9.0,12.5,0.02,574.2979726576351,486.2835644697779
