name,scenario,pv_kwp,battery_kwh,battery_kw,household_kwh,orientation,tilt,degradation,ev_weekdays_only,ev_kwh_per_day,ev_charge_kw,connection_kw,battery_efficiency,ev_efficiency,battery_hours,battery_soc_min,v2g_kw,ev_capacity_kwh,ev_departure,ev_return,tariff,net_metering,transport,annual_bill,imported_kwh,exported_kwh,solar_available_kwh,solar_curtailed_kwh,base_load_kwh,ev_charge_kwh,battery_charge_kwh,battery_discharge_kwh,peak_import_kw,peak_export_kw,solar_curtailed_share,solar_to_load_share,solar_to_export_share,solar_to_battery_share,solar_to_ev_share,ev_from_solar_share,ev_from_grid_share,ev_from_battery_share,load_from_solar_share,load_from_grid_share,load_from_battery_share,battery_from_solar_share,battery_from_grid_share,demand_kwh,demand_from_solar_share,demand_from_grid_share,demand_from_battery_share,self_consumption,self_sufficiency,capex,annual_savings,npv,irr,payback_years,lifetime_years,cycles_per_year
flat-roof|pv=03.0|bat=15.0,flat-roof,3.0,15.0,7.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,490.0125393197412,3863.4988474724723,568.8830552408865,3359.6306955170476,30.637014978658918,3500.0,2839.1304347826094,2983.5029537165665,2699.0239157292017,17.250000000000004,7.705867364271317,0.00911916152556282,0.277878738738758,0.02270559854556422,0.6280731508668432,0.06222335032327487,0.07363081144948934,0.7037138030065532,0.22265538554395745,0.26673426865665484,0.2834727014130676,0.4497930299302776,0.7072538118501925,0.29274618814980746,6339.1304347826135,0.18024828953712196,0.4716876803846353,0.34806403007824266,0.9785530918807805,0.7221307262364203,6400.0,458.19933445872994,-410.6268412587775,-0.008570964510793491,Inf,15.0,179.9349277152801
flat-roof|pv=03.0|bat=20.0,flat-roof,3.0,20.0,10.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,454.2958441658525,4089.676337421947,761.4467985500326,3359.6306955170476,30.40067276288902,3500.0,2839.1304347826094,3352.606429163726,3034.277302320262,17.250000000000014,10.205867364271317,0.009048813848335896,0.2777805161162247,0.02225200896067795,0.6283783608516393,0.06254030022312577,0.07400586805112863,0.6555067534491467,0.27048737849972476,0.26663998530303856,0.28203427538601594,0.45132573931094555,0.6296949177068923,0.37030508229310766,6339.130434782612,0.18036421125262908,0.4493028132291051,0.3703329755182658,0.9790185358943632,0.723849807323745,8400.0,493.9160296126187,-1943.7544580276929,-0.03263310320896983,Inf,15.0,151.7138651160131
flat-roof|pv=03.0|bat=25.0,flat-roof,3.0,25.0,12.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,427.8466875077453,4340.662417770372,990.69995485805,3359.6306955170476,29.07660169060205,3500.0,2839.13043478261,3611.0115072426424,3269.625385286485,17.250000000000043,12.705867364271317,0.008654701759154858,0.27784350409702213,0.022338482707190827,0.6263183551703416,0.06484495626629319,0.07673303869830145,0.6501605665165204,0.2731063947851782,0.2667004471183917,0.28227389423748417,0.45102565864412414,0.5827171602681444,0.41728283973185565,6339.130434782612,0.1816190220852512,0.4470406960195214,0.3713402818952273,0.9790411050102857,0.7237051773002132,10400.0,520.3651862707259,-3598.023120057628,-0.05100026881200142,Inf,15.0,130.7850154114594
flat-roof|pv=03.0|bat=30.0,flat-roof,3.0,30.0,15.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,401.6041306806367,4590.5857976491025,1218.5456118029583,3359.6306955170476,27.92757516397029,3500.0,2839.1304347826103,3871.157655554997,3506.544784138385,17.250000000000004,15.205867364271317,0.008312691987615094,0.277749895807862,0.022396807803775152,0.6239294540329713,0.06761115036777837,0.08000636157887542,0.643652357846024,0.27634128057510043,0.2666105930379295,0.2823393397486372,0.4510500672134333,0.5414846751587123,0.45851532484128765,6339.130434782612,0.18303544684947815,0.4441619740542568,0.37280257909626524,0.9790716085488325,0.7237223620392509,12400.0,546.6077430978345,-5254.992361048134,-0.06467111429510375,Inf,15.0,116.88482613794616
flat-roof|pv=06.0|bat=00.0,flat-roof,6.0,0.0,0.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,667.9812479989578,4641.6017542567715,4832.30934041265,6719.261391034095,189.42337009560686,3500.0,2839.13043478261,0.0,0.0,13.069897129267877,4.505922408649193,0.028191100043877676,0.16512699154777694,0.719172697591535,0.0,0.08750921081680885,0.20710470163596753,0.7928952983640325,0.0,0.31700897683559787,0.6829910231644021,0.0,NaN,NaN,6339.1304347826035,0.2677857314958457,0.7322142685041544,0.0,0.25996489883555557,0.3194576561334256,0.0,0.0,NaN,NaN,NaN,NaN,NaN
flat-roof|pv=06.0|bat=02.5,flat-roof,6.0,2.5,1.25,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,482.0821590294205,3943.844943948863,4070.439827001441,6719.261391034095,163.97292189793822,3500.0,2839.13043478261,929.5579620612216,839.9948107602524,13.644774998606088,4.44770074787488,0.02440341465458345,0.16491953666712564,0.6042750890023348,0.12403720425678733,0.08236475541916805,0.19492951584394463,0.8050704841560553,0.0,0.3166107072441858,0.44629293308270107,0.23709635967311304,0.8965964809406379,0.10340351905936206,6339.130434782606,0.26211288969661545,0.6069799981381884,0.13090711216519607,0.38074296937462027,0.5563043578616711,1400.0,185.89908896953727,1029.988282335401,0.08321867503098013,8.081243121444183,15.0,335.997924304101
flat-roof|pv=06.0|bat=05.0,flat-roof,6.0,5.0,2.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,345.83666646843164,3352.8099889501855,3439.05886709438,6719.261391034095,131.48474032101046,3500.0,2839.13043478261,1687.536797807998,1525.1394600217186,14.894774998606088,4.44770074787488,0.01956833239088723,0.1630991490160829,0.5026425521673736,0.23292452341368983,0.0817654430119653,0.1935111460960984,0.7938285370844782,0.012660316819423338,0.3131159471126523,0.27902033963009193,0.40786371325725573,0.9274350397760636,0.07256496022393641,6339.130434782608,0.2595480904159378,0.5095894431539015,0.2308624664301606,0.48770698476832125,0.7236635442273522,2400.0,322.1445815305261,1810.9273513723138,0.08511235969619968,7.9864329697156204,15.0,305.0278920043437
flat-roof|pv=06.0|bat=07.5,flat-roof,6.0,7.5,3.75,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,246.64628415621434,2983.7320448635123,3029.2511744903713,6719.261391034095,107.90156785641447,3500.0,2839.13043478261,2358.1180386483293,2131.4077798801172,16.1447749986061,4.570134453506902,0.016058545958696276,0.16061152486098598,0.4152296616273329,0.325586117745119,0.0825141498078665,0.1952830818286987,0.7332765738263751,0.07144034434492624,0.30834023370101044,0.2089841139351611,0.4826756523638285,0.9277305862413261,0.07226941375867399,6339.130434782604,0.2577048975057981,0.44380097011414793,0.298494132380054,0.579147257209842,0.793650339601585,3400.0,421.33496384274343,2107.4988842137354,0.07138800744260601,8.714347165758266,15.0,284.1877039840156
flat-roof|pv=06.0|bat=10.0,flat-roof,6.0,10.0,5.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,169.2956240333353,2739.7731374333243,2745.337108141316,6719.261391034095,94.43277110428562,3500.0,2839.1304347826094,2917.0175839918734,2636.8833695526655,17.25,5.820134453506902,0.014054040408413461,0.15961660443586273,0.34057490103856697,0.40283832254705804,0.08291613157009978,0.1962344366878426,0.6519889076530824,0.15177665565907492,0.30643019644395797,0.19384285431494333,0.4997269492410987,0.9279258384912525,0.07207416150874747,6339.130434782612,0.25707640280833155,0.3990344680528065,0.34388912913886177,0.6562740036700543,0.8086082760077664,4400.0,498.6856239656225,2118.5915085584666,0.0567767886852925,9.612393962720578,15.0,263.68833695526655
flat-roof|pv=06.0|bat=12.5,flat-roof,6.0,12.5,6.25,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,103.58135132396029,2557.0824081951496,2529.611272884291,6719.261391034095,82.08593014598796,3500.0,2839.130434782609,3393.434988885706,3067.91882746935,17.250000000000007,7.070134453506902,0.01221651091822682,0.15923326044755073,0.2779500198783441,0.46801345527467497,0.08258675348120355,0.19545491016498226,0.5755703972058106,0.22897469262920722,0.30569425688391527,0.19263792221545678,0.501667820900628,0.9267025155369801,0.07329748446301987,6339.13043478261,0.2563209417896332,0.3641433448277345,0.37953571338263237,0.7206234347501763,0.8093775672469021,5400.0,564.3998966749975,1977.5785727292941,0.04412823378941649,10.515651221129062,15.0,245.433506197548
flat-roof|pv=06.0|bat=15.0,flat-roof,6.0,15.0,7.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,48.46125981053564,2436.898768331763,2372.3916803146176,6719.261391034095,78.3377722894127,3500.0,2839.1304347826094,3822.6950972227564,3456.394825243538,17.25,8.29068771888104,0.011658688020969595,0.1592370038879583,0.22227868270733145,0.5255937657343369,0.08123185964940378,0.1922483347637857,0.5185787952762037,0.28917286996001074,0.3057014434995154,0.19242649373553988,0.5018720627649448,0.9238513163220142,0.07614868367798579,6339.13043478261,0.2548887685993566,0.3385015643158234,0.40660966708482,0.7772750127912345,0.809246532343503,6400.0,619.5199881884221,1698.083322060396,0.032639069191390264,11.458513640689029,15.0,230.42632168290254
flat-roof|pv=06.0|bat=20.0,flat-roof,6.0,20.0,10.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-30.42298765689077,2436.8830929062283,2317.148268030208,6719.261391034095,69.15317977883339,3500.0,2839.1304347826094,4505.257449729975,4074.544848381302,17.250000000000014,10.79068771888104,0.010291782943748629,0.15904832273489533,0.13817732524841414,0.6131623998328048,0.07932016924013756,0.18772401020256618,0.48544387563162034,0.3268321141658135,0.30533921550323206,0.19239588603487665,0.5022648984618912,0.9144867936187104,0.08551320638128965,6339.130434782609,0.25266244659971027,0.32364440263753336,0.42369315076275627,0.8630020066401077,0.8093574359624025,8400.0,698.4042356558485,729.2223021879632,0.011130601587199696,13.622267875088703,15.0,203.7272424190651
flat-roof|pv=06.0|bat=25.0,flat-roof,6.0,25.0,12.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-81.8733407365632,2567.3816358263207,2410.4665711976945,6719.261391034095,65.01897500218102,3500.0,2839.1304347826094,4950.91841926083,4478.8913733829,17.25,13.197962825480447,0.009676506273284688,0.15924844727707255,0.09262557013296642,0.6609568861337753,0.07749259018289888,0.1833987487605689,0.48513660025081357,0.33146465098861755,0.3057234123917034,0.19435406168664296,0.49992252592165376,0.897033986433545,0.10296601356645504,6339.130434782608,0.250937400491065,0.3245879421272488,0.42447465738168627,0.9092308445591001,0.8075913963850649,10400.0,749.854588735521,-598.2420990705582,-0.007669407963211283,Inf,15.0,179.15565493531602
flat-roof|pv=06.0|bat=30.0,flat-roof,6.0,30.0,15.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-114.54388221254231,2754.6561443958026,2579.269238847178,6719.261391034095,56.610177797964425,3500.0,2839.13043478261,5248.540348739954,4749.632664737809,17.25000000000001,15.697962825480447,0.008425059616448722,0.15929492560092676,0.07718237861358515,0.6764554731033834,0.07864216306565432,0.18611939892607274,0.48133624865137004,0.3325443524225572,0.30581264096513,0.19566301312083811,0.49852434591403183,0.8660086121408,0.13399138785919998,6339.130434782611,0.25220517385161534,0.32360857059781845,0.4241862555505662,0.9247851263757989,0.806719440382167,12400.0,782.5251302115,-2171.187650314272,-0.02421705772673312,Inf,15.0,158.32108882459363
flat-roof|pv=09.0|bat=00.0,flat-roof,9.0,0.0,0.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,401.87182549518207,4385.857976098654,7815.836354903855,10078.892086551143,309.7832729633308,3500.0,2839.1304347826094,0.0,0.0,13.069897129267877,6.8312326020720615,0.030735845795659703,0.11706550535975323,0.7754658238015069,0.0,0.07673282504308168,0.27240096250267826,0.7275990374973218,0.0,0.33711159873672264,0.6628884012632774,0.0,NaN,NaN,6339.130434782601,0.30812940020391666,0.6918705997960832,0.0,0.19994377132611701,0.3391904005412835,0.0,0.0,NaN,NaN,NaN,NaN,NaN
flat-roof|pv=09.0|bat=02.5,flat-roof,9.0,2.5,1.25,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,214.69052609100214,3654.9662319984445,7021.378529160493,10078.892086551143,282.1145379549933,3500.0,2839.13043478261,946.7032477075988,855.4684310561081,13.558889793147396,6.7346751548288,0.027990629876019336,0.11689718019471246,0.6954660109095795,0.08570011514935978,0.07394606387033018,0.26250798090977573,0.7374920190902242,4.640879650199978e-19,0.33662687554417975,0.42233975996511963,0.24103336449070062,0.9123896157396394,0.08761038426036057,6339.130434782612,0.30343096457280405,0.5634881997516032,0.13308083567559267,0.28463602480858324,0.5798622957199631,1400.0,187.18129940417992,1046.7487535617038,0.08442249981314026,8.020605938371695,15.0,342.1873724224432
flat-roof|pv=09.0|bat=05.0,flat-roof,9.0,5.0,2.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,72.14964341070595,3015.031292046845,6346.595398634454,10078.892086551143,239.8260470526966,3500.0,2839.13043478261,1748.8102372125782,1580.4387390843517,14.808889793147396,6.7346751548288,0.023794881916903404,0.11533629361843374,0.6222708705971209,0.16442546506894026,0.07417248879860341,0.2633117877337993,0.7210599875222902,0.015628224743910527,0.3321320162979921,0.25036120504759957,0.4175067786544084,0.9476308426420692,0.0523691573579308,6339.130434782603,0.30130923903295925,0.4611748572807773,0.23751590368626352,0.3630171254674594,0.7517938942975482,2400.0,329.7221820844761,1909.9782970030053,0.08923102737796049,7.789208215390444,15.0,316.0877478168703
flat-roof|pv=09.0|bat=07.5,flat-roof,9.0,7.5,3.75,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-38.321107724036324,2576.8033038152275,5866.643666509758,10078.892086551143,210.0482705110092,3500.0,2839.1304347826094,2493.120703210182,2253.2476846471895,15.97669881379932,6.7346751548288,0.020840412686954843,0.1132151735079485,0.5548007710443253,0.2360525041016815,0.07509113865908922,0.26657298795754697,0.6589853836194032,0.07444162842304985,0.3260238618133643,0.16910995928437703,0.5048661789022586,0.9542850101632017,0.04571498983679842,6339.130434782612,0.29939737304254904,0.38851232697352084,0.3120902999839301,0.43459042972833056,0.8328419847879072,3400.0,440.1929332192184,2354.001677032603,0.07883093094987884,8.308002398390155,15.0,300.43302461962526
flat-roof|pv=09.0|bat=10.0,flat-roof,9.0,10.0,5.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-131.3239300714166,2265.950324673762,5523.13865514403,10078.892086551143,179.17096555772503,3500.0,2839.1304347826094,3155.6651870824653,2852.262831341925,17.22669881379932,6.7346751548288,0.017776851266897018,0.11229782995848232,0.49479174858211733,0.2998640109866546,0.07526955920584703,0.2672063795815331,0.5710297953867992,0.16176382503166767,0.3233822027729752,0.14610116391880903,0.5305166333082157,0.957736904328914,0.042263095671086,6339.130434782607,0.29822252338750765,0.33641556470659884,0.36536191190589357,0.4980232134314163,0.8553783040049883,4400.0,533.1957555665987,2569.6922421718864,0.06765773969413197,8.928907126084793,15.0,285.2262831341925
flat-roof|pv=09.0|bat=12.5,flat-roof,9.0,12.5,6.25,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-210.93800425435057,2041.2506754063181,5268.124513773624,10078.892086551143,151.95291048925966,3500.0,2839.1304347826094,3756.704132430434,3395.7692295184665,17.250000000000007,8.1693976714734,0.01507635057349402,0.11195505550340101,0.44066422782220743,0.3572133716966596,0.07509099440423592,0.26657247585388255,0.48640520331838727,0.2470223208277301,0.32239512084646377,0.14396964337192658,0.5336352357816097,0.9583706616987321,0.04162933830126786,6339.130434782604,0.2973936207229003,0.29733755876632906,0.4052688205107706,0.5547178935429219,0.8571499835289645,5400.0,612.8098297495326,2610.3711849568763,0.05698184788965813,9.59881084469037,15.0,271.6615383614773
flat-roof|pv=09.0|bat=15.0,flat-roof,9.0,15.0,7.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-280.56494106477305,1910.4667333680507,5100.079055932916,10078.892086551143,137.2287712041629,3500.0,2839.1304347826094,4300.851876917991,3887.931318918487,17.250000000000004,9.4193976714734,0.013615461900547117,0.11172453956324022,0.3912238390695636,0.4085592825646995,0.07487687690194947,0.2658123603012654,0.4311801335863871,0.3030075061123475,0.32173130790786053,0.14378946749705096,0.5344792245950885,0.9574440222012979,0.04255597779870208,6339.130434782606,0.2966866763666352,0.2725042171241679,0.43080910650919696,0.6058794125204208,0.8572556616871313,6400.0,682.4367665599551,2520.5028134769027,0.04720123194995291,10.28369394200151,15.0,259.19542126123247
flat-roof|pv=09.0|bat=20.0,flat-roof,9.0,20.0,10.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-392.7457857841203,1853.0228940092018,4968.357305814793,10078.892086551143,122.23996131844183,3500.0,2839.130434782609,5238.331063020519,4736.143784376018,17.250000000000014,11.9193976714734,0.012128313337291684,0.11143626950970961,0.30605975551278086,0.4963504686745194,0.07402519296569973,0.26278888861424965,0.3928100980187958,0.3444010133669545,0.3209011814046264,0.1434615821408916,0.535637236454482,0.9550108136912817,0.04498918630871824,6339.130434782606,0.2948742080218308,0.25513824940308044,0.44998754257508866,0.6933814775830065,0.8575396300072993,8400.0,794.6176112793023,1986.8797585256784,0.02927918087514337,11.758918580033246,15.0,236.8071892188009
flat-roof|pv=09.0|bat=25.0,flat-roof,9.0,25.0,12.5,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-481.1263068589114,1903.5015369008577,4959.3041410407695,10078.892086551143,110.11280125856337,3500.0,2839.1304347826094,5995.21791148778,5421.371665117722,17.250000000000004,14.4193976714734,0.010925089812747707,0.11132493639524497,0.23855638839818846,0.5661115503919131,0.07308203500190853,0.25944068480467336,0.3894768690859189,0.3510824461094077,0.3205805772770985,0.14522434802789266,0.5341950746950087,0.9517214068928266,0.04827859310717345,6339.130434782604,0.2931976213206557,0.25461865272672063,0.4521837259526236,0.7624211755920675,0.8558127628636837,10400.0,882.9981323540935,1142.1497051881515,0.01400038410839963,13.298006694226725,15.0,216.8548666047089
flat-roof|pv=09.0|bat=30.0,flat-roof,9.0,30.0,15.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-553.7523160777538,1969.2581664778897,4973.670530686162,10078.892086551143,100.74750243554321,3500.0,2839.13043478261,6640.274719227865,6005.672934103148,17.250000000000004,16.9193976714734,0.009995890577097905,0.11120481921199415,0.18275047310990467,0.6236457577359558,0.07240305936504841,0.25703032630565137,0.3867627468997364,0.3562069267946123,0.3202346778120338,0.14759195826941685,0.5321733639185493,0.946596121129609,0.053403878870390914,6339.130434782606,0.29192710474367456,0.2547102881566587,0.45336260709966675,0.8192003397054874,0.8535270507585703,12400.0,955.6241415729359,91.48384325641007,0.000965815454784378,14.87297411516482,15.0,200.18909780343827
flat-roof|pv=12.0|bat=00.0,flat-roof,12.0,0.0,0.0,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,141.05187711734573,4154.105723144786,10833.527450929992,13438.52278206819,419.97061950037386,3500.0,2839.1304347826094,0.0,0.0,13.069897129267877,9.162904725134075,0.03125124883969876,0.09100859276290042,0.806154636682671,0.0,0.07158552171472903,0.3388374315755181,0.6611625684244818,0.0,0.34943458491663043,0.6505654150833695,0.0,NaN,NaN,6339.1304347826,0.3446883975834711,0.6553116024165289,0.0,0.16783930227820687,0.3511428235681481,0.0,0.0,NaN,NaN,NaN,NaN,NaN
flat-roof|pv=12.0|bat=02.5,flat-roof,12.0,2.5,1.25,3500.0,south,15,0.02,true,10.0,12.0,17.25,0.95,0.92,2.0,0.05,0.0,60.0,7.5,17.5,dynamic,0.0,fixed,-46.210855391419386,3419.869253132118,10018.826142559143,13438.52278206819,408.1432850430321,3500.0,2839.1304347826094,957.5479263130633,865.2557534975397,13.558889793147396,9.021649561782722,0.030371142101097724,0.09087685366345273,0.7445587557051159,0.06575936503709191,0.06843388349324321,0.3239197083454065,0.6760802916545936,1.1159042997868545e-18,0.3489287623768535,0.40758569131745465,0.24348554630569186,0.9228872006312254,0.07711279936877449,6339.130434782605,0.3377278623202452,0.5278373881762692,0.13443474950348558,0.23224362000653825,0.5941675674297073,1400.0,187.2627325087651,1047.8132100420073,0.08449884257757723,8.016782918033941,15.0,346.10230139901586
