scenario,pv_kwp,battery_kwh,capex_per_kwh,annual_savings,cycles_per_year,capex,npv,irr,payback_years,lifetime_years
low-mileage,0.0,12.5,300.0,255.85004914468618,167.18573008940382,4150.0,-805.6446031943591,-0.02702293038314798,Inf,15.0
low-mileage,0.0,12.5,350.0,255.85004914468618,167.18573008940382,4775.0,-1430.6446031943583,-0.04334584817340903,Inf,15.0
low-mileage,0.0,12.5,400.0,255.85004914468618,167.18573008940382,5400.0,-2055.6446031943588,-0.05696032335348211,Inf,15.0
low-mileage,0.0,20.0,100.0,303.55635467295156,126.03007009761068,2400.0,1567.9505099919875,0.07483992965313854,8.522385268115595,15.0
low-mileage,0.0,20.0,150.0,303.55635467295156,126.03007009761068,3400.0,567.9505099919876,0.02100511115728517,12.55611450519795,15.0
low-mileage,0.0,20.0,200.0,303.55635467295156,126.03007009761068,4400.0,-432.0494900080122,-0.01325163758784987,Inf,15.0
low-mileage,0.0,20.0,250.0,303.55635467295156,126.03007009761068,5400.0,-1432.0494900080118,-0.037864369981417435,Inf,15.0
low-mileage,0.0,20.0,300.0,303.55635467295156,126.03007009761068,6400.0,-2432.0494900080116,-0.056843773400512186,Inf,15.0
low-mileage,0.0,20.0,350.0,303.55635467295156,126.03007009761068,7400.0,-3432.0494900080116,-0.072170842407596,Inf,15.0
low-mileage,0.0,20.0,400.0,303.55635467295156,126.03007009761068,8400.0,-4432.049490008012,-0.08495685445425558,Inf,15.0
low-mileage,0.0,30.0,100.0,355.8109817329307,99.09186071223206,3400.0,1250.9992121529924,0.04432081562748745,10.500904821549558,15.0
low-mileage,0.0,30.0,150.0,355.8109817329307,99.09186071223206,4900.0,-249.00078784700753,-0.00676201315794293,Inf,15.0
low-mileage,0.0,30.0,200.0,355.8109817329307,99.09186071223206,6400.0,-1749.000787847008,-0.03913788572156738,Inf,15.0
low-mileage,0.0,30.0,250.0,355.8109817329307,99.09186071223206,7900.0,-3249.0007878470083,-0.0623937312950057,Inf,15.0
low-mileage,0.0,30.0,300.0,355.8109817329307,99.09186071223206,9400.0,-4749.000787847006,-0.08034149057725731,Inf,15.0
low-mileage,0.0,30.0,350.0,355.8109817329307,99.09186071223206,10900.0,-6249.000787847004,-0.09485170429077106,Inf,15.0
low-mileage,0.0,30.0,400.0,355.8109817329307,99.09186071223206,12400.0,-7749.000787847005,-0.10697049939803313,Inf,15.0
low-mileage,3.0,5.0,100.0,302.2104058851699,286.82150339559195,900.0,3050.356880022833,0.31154602759237593,3.0400105537292457,15.0
low-mileage,3.0,5.0,150.0,302.2104058851699,286.82150339559195,1150.0,2800.356880022833,0.23456352881694323,3.9189366664215477,15.0
low-mileage,3.0,5.0,200.0,302.2104058851699,286.82150339559195,1400.0,2550.356880022833,0.18305627676100805,4.814145692973317,15.0
low-mileage,3.0,5.0,250.0,302.2104058851699,286.82150339559195,1650.0,2300.356880022833,0.1455341710862308,5.7255194625220245,15.0
low-mileage,3.0,5.0,300.0,302.2104058851699,286.82150339559195,1900.0,2050.356880022833,0.11659189479052423,6.653761405216422,15.0
low-mileage,3.0,5.0,350.0,302.2104058851699,286.82150339559195,2150.0,1800.3568800228331,0.09334021240926851,7.5995969301355295,15.0
low-mileage,3.0,5.0,400.0,302.2104058851699,286.82150339559195,2400.0,1550.3568800228334,0.07408618714870495,8.56377402941401,15.0
low-mileage,3.0,10.0,100.0,431.8356915554928,230.85835413320365,1400.0,4244.759617654752,0.2830339383151726,3.3204168807199914,15.0
low-mileage,3.0,10.0,150.0,431.8356915554928,230.85835413320365,1900.0,3744.759617654752,0.19579807097406038,4.561846792528794,15.0
low-mileage,3.0,10.0,200.0,431.8356915554928,230.85835413320365,2400.0,3244.759617654752,0.14173335150991073,5.833822191416539,15.0
low-mileage,3.0,10.0,250.0,431.8356915554928,230.85835413320365,2900.0,2744.759617654752,0.10396339657997139,7.1402951816926015,15.0
low-mileage,3.0,10.0,300.0,431.8356915554928,230.85835413320365,3400.0,2244.759617654752,0.07554921300068539,8.483702362088298,15.0
low-mileage,3.0,10.0,350.0,431.8356915554928,230.85835413320365,3900.0,1744.7596176547522,0.05308129737701614,9.861892386506105,15.0
low-mileage,3.0,10.0,400.0,431.8356915554928,230.85835413320365,4400.0,1244.7596176547524,0.0346714109640788,11.28177748585163,15.0
low-mileage,3.0,15.0,100.0,477.0435465024222,178.4569257915228,1900.0,4335.69612196736,0.22189932274355667,4.109796619609694,15.0
low-mileage,3.0,15.0,150.0,477.0435465024222,178.4569257915228,2650.0,3585.6961219673603,0.14183362933913257,5.830922647415911,15.0
low-mileage,3.0,15.0,200.0,477.0435465024222,178.4569257915228,3400.0,2835.6961219673603,0.09301055480536427,7.614552364794315,15.0
low-mileage,3.0,15.0,250.0,477.0435465024222,178.4569257915228,4150.0,2085.6961219673603,0.05904047912200548,9.463933550005683,15.0
low-mileage,3.0,15.0,300.0,477.0435465024222,178.4569257915228,4900.0,1335.6961219673603,0.033480937796841165,11.384856300825259,15.0
low-mileage,3.0,15.0,350.0,477.0435465024222,178.4569257915228,5650.0,585.696121967361,0.013235326892815863,13.383476412086335,15.0
low-mileage,3.0,15.0,400.0,477.0435465024222,178.4569257915228,6400.0,-164.30387803263994,-0.003391704893529718,Inf,15.0
low-mileage,3.0,20.0,100.0,504.3035356802204,146.250146035718,2400.0,4192.026293598779,0.17659041116230464,4.951297597949733,15.0
low-mileage,3.0,20.0,150.0,504.3035356802204,146.250146035718,3400.0,3192.026293598779,0.1032270580839116,7.170767968405169,15.0
low-mileage,3.0,20.0,200.0,504.3035356802204,146.250146035718,4400.0,2192.0262935987785,0.05857026087524042,9.494504756468794,15.0
low-mileage,3.0,20.0,250.0,504.3035356802204,146.250146035718,5400.0,1192.0262935987782,0.027420333784785894,11.92965564620107,15.0
low-mileage,3.0,20.0,300.0,504.3035356802204,146.250146035718,6400.0,192.02629359877858,0.0039039604007398932,14.494753135824986,15.0
low-mileage,3.0,20.0,350.0,504.3035356802204,146.250146035718,7400.0,-807.9737064012211,-0.014784963214079652,Inf,15.0
low-mileage,3.0,20.0,400.0,504.3035356802204,146.250146035718,8400.0,-1807.9737064012206,-0.03018018818843933,Inf,15.0
low-mileage,3.0,30.0,100.0,555.7551458582218,112.84061485247442,3400.0,3864.578324557467,0.12197740812699742,6.462747272994705,15.0
low-mileage,3.0,30.0,150.0,555.7551458582218,112.84061485247442,4900.0,2364.5783245574676,0.05689192656595021,9.604763900725747,15.0
low-mileage,3.0,30.0,200.0,555.7551458582218,112.84061485247442,6400.0,864.5783245574665,0.01711610098590991,12.95792398178261,15.0
low-mileage,3.0,30.0,250.0,555.7551458582218,112.84061485247442,7900.0,-635.421675442534,-0.0107967480296694,Inf,15.0
low-mileage,3.0,30.0,300.0,555.7551458582218,112.84061485247442,9400.0,-2135.421675442534,-0.03198871177105878,Inf,15.0
low-mileage,3.0,30.0,350.0,555.7551458582218,112.84061485247442,10900.0,-3635.421675442534,-0.04891353702203893,Inf,15.0
low-mileage,3.0,30.0,400.0,555.7551458582218,112.84061485247442,12400.0,-5135.421675442534,-0.06291479934996394,Inf,15.0
low-mileage,6.0,7.5,100.0,436.54534296826375,293.3802025727752,1150.0,4556.322037408155,0.35671810083351363,2.681299153524536,15.0
low-mileage,6.0,7.5,150.0,436.54534296826375,293.3802025727752,1525.0,4181.322037408155,0.2596293056907779,3.587485871979889,15.0
low-mileage,6.0,7.5,200.0,436.54534296826375,293.3802025727752,1900.0,3806.3220374081543,0.19854424657118208,4.510384376880515,15.0
low-mileage,6.0,7.5,250.0,436.54534296826375,293.3802025727752,2275.0,3431.3220374081548,0.15572039237910973,5.450715854545941,15.0
low-mileage,6.0,7.5,300.0,436.54534296826375,293.3802025727752,2650.0,3056.3220374081543,0.12353103181649197,6.409223967127789,15.0
low-mileage,6.0,7.5,350.0,436.54534296826375,293.3802025727752,3025.0,2681.3220374081543,0.09814149377123152,7.386675469621538,15.0
low-mileage,6.0,7.5,400.0,436.54534296826375,293.3802025727752,3400.0,2306.3220374081543,0.07740179355461235,8.383860842701402,15.0
low-mileage,6.0,12.5,100.0,584.1294445340995,259.6472165791156,1650.0,5985.474242789568,0.330406656731825,2.8795464003056073,15.0
low-mileage,6.0,12.5,150.0,584.1294445340995,259.6472165791156,2275.0,5360.47424278957,0.22805784701799892,4.014194637980778,15.0
low-mileage,6.0,12.5,200.0,584.1294445340995,259.6472165791156,2900.0,4735.474242789569,0.16669623393766186,5.177773143341499,15.0
low-mileage,6.0,12.5,250.0,584.1294445340995,259.6472165791156,3525.0,4110.47424278957,0.12471647838943223,6.36884706681441,15.0
low-mileage,6.0,12.5,300.0,584.1294445340995,259.6472165791156,4150.0,3485.4742427895694,0.09358609825722392,7.588470541039926,15.0
low-mileage,6.0,12.5,350.0,584.1294445340995,259.6472165791156,4775.0,2860.474242789569,0.06922691481944578,8.837729272827827,15.0
low-mileage,6.0,12.5,400.0,584.1294445340995,259.6472165791156,5400.0,2235.474242789569,0.04942580713229455,10.120144278428434,15.0
low-mileage,6.0,15.0,100.0,637.5949279343102,244.03934463019303,1900.0,6434.350707930287,0.31132491992420225,3.042019506097908,15.0
low-mileage,6.0,15.0,150.0,637.5949279343102,244.03934463019303,2650.0,5684.350707930287,0.21047825346104213,4.29776814185378,15.0
low-mileage,6.0,15.0,200.0,637.5949279343102,244.03934463019303,3400.0,4934.350707930286,0.15065052209336727,5.5847626529940655,15.0
low-mileage,6.0,15.0,250.0,637.5949279343102,244.03934463019303,4150.0,4184.350707930285,0.10988404088315745,6.904171863821937,15.0
low-mileage,6.0,15.0,300.0,637.5949279343102,244.03934463019303,4900.0,3434.3507079302863,0.07969830212006905,8.262448257206747,15.0
low-mileage,6.0,15.0,350.0,637.5949279343102,244.03934463019303,5650.0,2684.3507079302863,0.05608753506374449,9.6582490593001,15.0
low-mileage,6.0,15.0,400.0,637.5949279343102,244.03934463019303,6400.0,1934.3507079302863,0.03689255912464655,11.092775861908573,15.0
low-mileage,6.0,25.0,100.0,777.0438378836564,190.24933486174567,2900.0,7257.163391089177,0.24010136949653993,3.841160113769567,15.0
low-mileage,6.0,25.0,150.0,777.0438378836564,190.24933486174567,4150.0,6007.163391089177,0.15031392452154127,5.5938505461436705,15.0
low-mileage,6.0,25.0,200.0,777.0438378836564,190.24933486174567,5400.0,4757.163391089177,0.09761180143949495,7.409723613251346,15.0
low-mileage,6.0,25.0,250.0,777.0438378836564,190.24933486174567,6650.0,3507.163391089177,0.06168737254888691,9.294410173687604,15.0
low-mileage,6.0,25.0,300.0,777.0438378836564,190.24933486174567,7900.0,2257.163391089176,0.03499590210442527,11.25389801873452,15.0
low-mileage,6.0,25.0,350.0,777.0438378836564,190.24933486174567,9150.0,1007.1633910891769,0.014031442553064377,13.294551733765028,15.0
low-mileage,6.0,25.0,400.0,777.0438378836564,190.24933486174567,10400.0,-242.8366089108231,-0.0030828109283340256,Inf,15.0
low-mileage,6.0,30.0,100.0,812.3658597377373,167.71663697896017,3400.0,7218.876784573729,0.208646893387521,4.329276718235478,15.0
low-mileage,6.0,30.0,150.0,812.3658597377373,167.71663697896017,4900.0,5718.876784573729,0.12481164848712915,6.365622710635066,15.0
low-mileage,6.0,30.0,200.0,812.3658597377373,167.71663697896017,6400.0,4218.876784573728,0.0754442003457114,8.489413451080484,15.0
low-mileage,6.0,30.0,250.0,812.3658597377373,167.71663697896017,7900.0,2718.8767845737284,0.04165226796181936,10.707798333151837,15.0
low-mileage,6.0,30.0,300.0,812.3658597377373,167.71663697896017,9400.0,1218.8767845737298,0.01645053450206655,13.028946592810113,15.0
low-mileage,6.0,30.0,350.0,812.3658597377373,167.71663697896017,10900.0,-281.1232154262701,-0.0034074929292024175,Inf,15.0
low-mileage,6.0,30.0,400.0,812.3658597377373,167.71663697896017,12400.0,-1781.1232154262689,-0.01966269125397877,Inf,15.0
low-mileage,9.0,2.5,100.0,190.76118563313457,344.47244191452467,650.0,1843.5433970248523,0.26727113384885337,3.496181184870596,15.0
low-mileage,9.0,2.5,150.0,190.76118563313457,344.47244191452467,775.0,1718.5433970248525,0.2165335869948376,4.1963200153376645,15.0
low-mileage,9.0,2.5,200.0,190.76118563313457,344.47244191452467,900.0,1593.5433970248523,0.17865775381664198,4.906740862440027,15.0
low-mileage,9.0,2.5,250.0,190.76118563313457,344.47244191452467,1025.0,1468.5433970248523,0.14899261355757515,5.629756846471826,15.0
low-mileage,9.0,2.5,300.0,190.76118563313457,344.47244191452467,1150.0,1343.5433970248525,0.12492119687741474,6.361914365519317,15.0
low-mileage,9.0,2.5,350.0,190.76118563313457,344.47244191452467,1275.0,1218.5433970248525,0.1048539096023432,7.103701905399869,15.0
low-mileage,9.0,2.5,400.0,190.76118563313457,344.47244191452467,1400.0,1093.5433970248525,0.08776620181069342,7.85851160108615,15.0
low-mileage,9.0,12.5,100.0,618.5477759809659,281.7745322923124,1650.0,6435.375006569678,0.3518695736188554,2.715887640005666,15.0
low-mileage,9.0,12.5,150.0,618.5477759809659,281.7745322923124,2275.0,5810.375006569678,0.2443246844071449,3.7836549136303366,15.0
low-mileage,9.0,12.5,200.0,618.5477759809659,281.7745322923124,2900.0,5185.375006569678,0.18016322910861154,4.874714692534146,15.0
low-mileage,9.0,12.5,250.0,618.5477759809659,281.7745322923124,3525.0,4560.375006569679,0.13644789647485817,5.989989466614524,15.0
low-mileage,9.0,12.5,300.0,618.5477759809659,281.7745322923124,4150.0,3935.375006569679,0.10413815681470051,7.133091507397344,15.0
low-mileage,9.0,12.5,350.0,618.5477759809659,281.7745322923124,4775.0,3310.375006569678,0.07892439795043454,8.303075993840041,15.0
low-mileage,9.0,12.5,400.0,618.5477759809659,281.7745322923124,5400.0,2685.375006569678,0.05847419116947146,9.500767847281484,15.0
low-mileage,9.0,20.0,100.0,801.9529211649892,247.47966191948754,2400.0,8082.763590815139,0.309841303018793,3.0555618617208666,15.0
low-mileage,9.0,20.0,150.0,801.9529211649892,247.47966191948754,3400.0,7082.763590815139,0.2052826071452443,4.388194635124996,15.0
low-mileage,9.0,20.0,200.0,801.9529211649892,247.47966191948754,4400.0,6082.763590815138,0.14448091082410763,5.755205771682762,15.0
low-mileage,9.0,20.0,250.0,801.9529211649892,247.47966191948754,5400.0,5082.763590815138,0.10346060687462791,7.161081561863273,15.0
low-mileage,9.0,20.0,300.0,801.9529211649892,247.47966191948754,6400.0,4082.7635908151383,0.07325683868369816,8.609652113855848,15.0
low-mileage,9.0,20.0,350.0,801.9529211649892,247.47966191948754,7400.0,3082.7635908151387,0.049713227868498897,10.099274729592036,15.0
low-mileage,9.0,20.0,400.0,801.9529211649892,247.47966191948754,8400.0,2082.7635908151387,0.030615802209029486,11.638163931211205,15.0
low-mileage,9.0,25.0,100.0,899.9304381067114,228.82366663119186,2900.0,8863.481099547618,0.2849911758940084,3.299695800885138,15.0
low-mileage,9.0,25.0,150.0,899.9304381067114,228.82366663119186,4150.0,7613.481099547616,0.18416312187852096,4.791306083260777,15.0
low-mileage,9.0,25.0,200.0,899.9304381067114,228.82366663119186,5400.0,6363.481099547616,0.12585954126677673,6.3302876802033845,15.0
low-mileage,9.0,25.0,250.0,899.9304381067114,228.82366663119186,6650.0,5113.481099547616,0.08655287913861251,7.9166147745347235,15.0
low-mileage,9.0,25.0,300.0,899.9304381067114,228.82366663119186,7900.0,3863.4810995476164,0.057589241964423596,9.558735388618551,15.0
low-mileage,9.0,25.0,350.0,899.9304381067114,228.82366663119186,9150.0,2613.4810995476178,0.0349854786110344,11.254792142785792,15.0
low-mileage,9.0,25.0,400.0,899.9304381067114,228.82366663119186,10400.0,1363.4810995476182,0.01662697461786984,13.009841362308517,15.0
low-mileage,12.0,5.0,100.0,339.84633128224243,325.3255785721648,900.0,3542.316567489198,0.354669864198322,2.6958098159620194,15.0
low-mileage,12.0,5.0,150.0,339.84633128224243,325.3255785721648,1150.0,3292.316567489198,0.26942500193844354,3.4711922155184443,15.0
low-mileage,12.0,5.0,200.0,339.84633128224243,325.3255785721648,1400.0,3042.316567489198,0.2128261003758507,4.257941406137164,15.0
low-mileage,12.0,5.0,250.0,339.84633128224243,325.3255785721648,1650.0,2792.316567489198,0.1718756647436679,5.056614890160762,15.0
low-mileage,12.0,5.0,300.0,339.84633128224243,325.3255785721648,1900.0,2542.316567489198,0.1404740695452528,5.8704324271203365,15.0
low-mileage,12.0,5.0,350.0,339.84633128224243,325.3255785721648,2150.0,2292.316567489198,0.11537284978897555,6.6982142490611345,15.0
low-mileage,12.0,5.0,400.0,339.84633128224243,325.3255785721648,2400.0,2042.3165674891982,0.0946763538528125,7.539428884880764,15.0
low-mileage,12.0,10.0,100.0,549.1974668914102,304.80479100540896,1400.0,5778.859329714621,0.3696979586485848,2.592642831917801,15.0
low-mileage,12.0,10.0,150.0,549.1974668914102,304.80479100540896,1900.0,5278.859329714621,0.26258820963947516,3.5516340175697616,15.0
low-mileage,12.0,10.0,200.0,549.1974668914102,304.80479100540896,2400.0,4778.859329714621,0.1975164570576725,4.529529198791057,15.0
low-mileage,12.0,10.0,250.0,549.1974668914102,304.80479100540896,2900.0,4278.859329714621,0.15280639565683024,5.527117047126938,15.0
low-mileage,12.0,10.0,300.0,549.1974668914102,304.80479100540896,3400.0,3778.859329714621,0.11962249339003839,6.545210551413724,15.0
low-mileage,12.0,10.0,350.0,549.1974668914102,304.80479100540896,3900.0,3278.8593297146203,0.09367070553045659,7.584647681845025,15.0
low-mileage,12.0,10.0,400.0,549.1974668914102,304.80479100540896,4400.0,2778.8593297146203,0.07259907817711503,8.646292071014708,15.0
low-mileage,12.0,20.0,100.0,834.6827744664569,263.8901002091114,2400.0,8510.593336759486,0.3239691482855005,2.932261423625482,15.0
low-mileage,12.0,20.0,150.0,834.6827744664569,263.8901002091114,3400.0,7510.593336759485,0.21582641221879265,4.207955809753931,15.0
low-mileage,12.0,20.0,200.0,834.6827744664569,263.8901002091114,4400.0,6510.593336759486,0.15318112571523212,5.517195318011488,15.0
low-mileage,12.0,20.0,250.0,834.6827744664569,263.8901002091114,5400.0,5510.593336759486,0.11104514819260823,6.8597948912417595,15.0
low-mileage,12.0,20.0,300.0,834.6827744664569,263.8901002091114,6400.0,4510.593336759487,0.08009329171248505,8.241823845530307,15.0
low-mileage,12.0,20.0,350.0,834.6827744664569,263.8901002091114,7400.0,3510.593336759488,0.05601177309454948,9.663308178621207,15.0
low-mileage,12.0,20.0,400.0,834.6827744664569,263.8901002091114,8400.0,2510.593336759488,0.03650763072678579,11.125224379900448,15.0
low-mileage,12.0,30.0,100.0,1058.2128776196478,234.39261872642243,3400.0,10432.477109414693,0.28595332487202196,3.2895945920465315,15.0
low-mileage,12.0,30.0,150.0,1058.2128776196478,234.39261872642243,4900.0,8932.477109414693,0.18316547109049783,4.811884357434745,15.0
low-mileage,12.0,30.0,200.0,1058.2128776196478,234.39261872642243,6400.0,7432.477109414693,0.12427394333442629,6.38387358639424,15.0
low-mileage,12.0,30.0,250.0,1058.2128776196478,234.39261872642243,7900.0,5932.477109414693,0.08475061775662959,8.00419358286534,15.0
low-mileage,12.0,30.0,300.0,1058.2128776196478,234.39261872642243,9400.0,4432.477109414693,0.05570238959756261,9.68400650193957,15.0
low-mileage,12.0,30.0,350.0,1058.2128776196478,234.39261872642243,10900.0,2932.477109414693,0.033069142005560014,11.420805915197127,15.0
low-mileage,12.0,30.0,400.0,1058.2128776196478,234.39261872642243,12400.0,1432.477109414695,0.01470646856031459,13.219744684130326,15.0
slow-charger,0.0,2.5,100.0,93.24902724146796,276.87753156588894,650.0,568.9088434590069,0.09705412355488527,7.434106297407563,15.0
